name,address,type,lat,lon
Recycling Bins at Public Place,"Loi Tung (East), Sha Tau Kok Road-Wo Hang RCP (N-201) at Loi Tung (East), Sha Tau Kok Road-Wo Hang",Basic,22.523617,114.186437
Recycling Bins at Public Place,"At side of public toilet N-114 at Ha Shan Kat Wat Tsuen, Ping Che Road, Ta Kwu Ling, North District.",Basic,22.522386,114.154107
Recycling Bins at Public Place,"At side of public toilet N-125 at Sheung Shan Kat Wat Tsuen, Ping Che Road, Ta Kwu Ling, North District.",Basic,22.523362,114.150947
Recycling Bins at Public Place,Siu Hang Tsuen Bin site N-125(near Ng Tung River with lamppost VD9771),Basic,22.50855,114.147053
Recycling Bins at Public Place,"In front of the well between No.9 and No.12, Lane 1, Chow Tin Tsuen, Ta Kwu Ling",Basic,22.535693,114.144934
Recycling Bins at Public Place,"Near Exit of North District Park, Fanling Wai car park",Basic,22.497318,114.134621
Recycling Bins at Public Place,"Near Sitting-Out Area, Woodlands Garden,Wo Hing Road, Fanling",Basic,22.484529,114.145804
Recycling Bins at Public Place,Entrance of Wai Tau,Basic,22.46389,114.148556
Recycling Bins at Public Place,Entrance of Fong Ma Po near Bus Stop,Basic,22.455846,114.142516
Recycling Bins at Public Place,Kam Shan Road RCP (TP-17),Basic,22.448947,114.16042
Recycling Bins at Public Place,Shek Ko Lung Tsuen,Basic,22.448745,114.157299
Recycling Bins at Public Place,San Tong RCP (TP-68),Basic,22.449624,114.136066
Recycling Bins at Public Place,Ping Long RCP (TP-69),Basic,22.446148,114.132686
Recycling Bins at Public Place,"San Uk Ka, Wun Yiu Road (opposite to lamppost VE0657), Tai Po",Basic,22.434159,114.163713
Recycling Bins at Public Place,Car park of Hang Ha Po,Basic,22.458287,114.144961
Recycling Bins at Public Place,Lo Tsz Tin Tsuen,Basic,22.471749,114.225991
Recycling Bins at Public Place,"Ting Kok Road Lamp-post No. AE 0637, San Tau Kok Village",Basic,22.468958,114.209229
Recycling Bins at Public Place,"Entrance of Pak Tam Au Tsuen, Pak Tam Raod",Basic,22.420614,114.331855
Recycling Bins at Public Place,"Near lamp post LPV-4752 at    Shan Tseng Tau Village, Tai Po",Basic,22.4729,114.19876
Recycling Bins at Public Place,Yuen Leng Village (Near lamp-post GE0070),Basic,22.4749,114.15446
Recycling Bins at Public Place,"At side of a public car park, Sheung Wun Yiu",Basic,22.436353,114.163977
Recycling Bins at Public Place,The pavilion nearby of Ying Pun Ha Tsuen,Basic,22.456282,114.162764
Recycling Bins at Public Place,Ha Wong Yi Au Village RCP (TP-2),Basic,22.442326,114.175576
Recycling Bins at Public Place,She Shan Road (adjacent lamppost EB5955),Basic,22.45001,114.143848
Recycling Bins at Public Place,Tai Po Road San Wai Bungalow RCP ( TP-4),Basic,22.437801,114.182635
Recycling Bins at Public Place,"Public place near pavilion at Yung Yi Road, Tai Po",Basic,22.442179,114.176828
Recycling Bins at Public Place,"Treasure Spot Palace, Tung Tsz Road",Basic,22.472403,114.196862
Recycling Bins at Public Place,"Shui Wai Village RCP, Tai Po (TP-50)",Basic,22.452145,114.156951
Recycling Bins at Public Place,Tai Om Village RCP (TP-70),Basic,22.444614,114.130844
Recycling Bins at Public Place,RCP No. TP 6 at Tai Po Lookout,Basic,22.43422,114.192843
Recycling Bins at Public Place,RCP No. TP 10 at Pan Chung Village,Basic,22.444921,114.166319
Recycling Bins at Public Place,near Ting Kok Road L/P EB9889 Shuen Wan,Basic,22.46422,114.20758
Recycling Bins at Public Place,Sam Mun Tsai Village,Basic,22.455723,114.213803
Recycling Bins at Public Place,RCP No. TP 38 at San Tau Kok Village,Basic,22.46864,114.20775
Recycling Bins at Public Place,Ting Kok Road (Lamp Post No. AE 0710) Lung Mei,Basic,22.472153,114.22895
Recycling Bins at Public Place,Wai Tau Village Site I RCP No. TP51,Basic,22.46206,114.14728
Recycling Bins at Public Place,Hang Ha Po Village Refuse Collection Point (TP-61),Basic,22.4575,114.14456
Recycling Bins at Public Place,Opposite to Chung Uk Tsuen Refuse Collection Point (TP-65) (near Chung Uk Tsuen Playground),Basic,22.454427,114.141173
Recycling Bins at Public Place,RCP No. TP 66 at Tong Min Tsuen Site I,Basic,22.451082,114.138184
Recycling Bins at Public Place,RCP No. TP 85 at Shan Tong,Basic,22.440377,114.169085
Recycling Bins at Public Place,RCP No. TP 91 at San Wai Tsai Village,Basic,22.455771,114.164806
Recycling Bins at Public Place,RCP No. TP 92 at Ma Wo Village,Basic,22.442752,114.161089
Recycling Bins at Public Place,RCP No. TP 98 at Tung Tze Shan Road Site I,Basic,22.467617,114.19886
Recycling Bins at Public Place,RCP No. TP 99(A) at Shui Wai Car Park,Basic,22.453261,114.157388
Recycling Bins at Public Place,RCP No. TP 99 at Tung Tze Shan Road Site II,Basic,22.466341,114.197248
Recycling Bins at Public Place,RCP No. TP 97 at Ha Hang Village Site III,Basic,22.462808,114.186801
Recycling Bins at Public Place,"Shuen Wan Li Uk, Ting Kok Road, in the vicinity of Lamp Post AE1620",Basic,22.463583,114.207351
Recycling Bins at Public Place,"Near the Lamp Post V 4580 at Car Park of Shui Wo Village, Tai Po",Basic,22.444163,114.126952
Recycling Bins at Public Place,"CARE Village RCP (TP-1) at CARE Village, Tai Po",Basic,22.442635,114.177673
Recycling Bins at Public Place,At side of the entrance of Hon Wai Terrace Kam Shan Road,Basic,22.448886,114.161814
Recycling Bins at Public Place,Nam Hang Village RCP (TP-20),Basic,22.45837,114.16907
Recycling Bins at Public Place,"Yue Kok Village Site II RCP (TP-22) at Yue Kok Village Site II, Tai Po",Basic,22.457395,114.176763
Recycling Bins at Public Place,Sam Mun Tsai Bus Stop RCP (TP-31),Basic,22.4568,114.21388
Recycling Bins at Public Place,"Po Sham Pai Village RCP (TP-39) at Po Sham Pai Village, Tai Po",Basic,22.470547,114.210722
Recycling Bins at Public Place,"Wai Tau Village Site II RCP (TP-52) at Wai Tau Village Site II, Tai Po",Basic,22.463313,114.146203
Recycling Bins at Public Place,"Cheung Shue Tan Village RCP (TP-88) at Cheung Shue Tan Village, Tai Po",Basic,22.425642,114.200633
Recycling Bins at Public Place,"Ha Hang Village Site I RCP (TP-96) at Ha Hang Village, Tai Po",Basic,22.462556,114.185881
Recycling Bins at Public Place,"Fong Ma Po RCP (TP-64) at Fong Ma Po, Tai Po",Basic,22.457209,114.141608
Recycling Bins at Public Place,"Strafford House RCP (TP-3) at Strafford House, Tai Po",Basic,22.439402,114.183046
Recycling Bins at Public Place,"Wai Ha Village RCP (TP-37) at Wai Ha Village, Tai Po",Basic,22.468864,114.202436
Recycling Bins at Public Place,"Fung Yuen Village RCP (TP-23) at Fung Yuen Village, Tai Po",Basic,22.465406,114.180613
Recycling Bins at Public Place,Nam Wa Po Public Toilet,Basic,22.475795,114.152337
Recycling Bins at Public Place,Next to Tai Wo Village Public Toilet,Basic,22.47104,114.153607
Recycling Bins at Public Place,"Ng Tung Chai RCP (TP-72) at Ng Tung Chai, Tai Po",Basic,22.439181,114.123534
Recycling Bins at Public Place,"Tong Hang Chuen Site II RCP (TP-101) at Tong Hang Chuen, Tai Po",Basic,22.485958,114.152978
Recycling Bins at Public Place,Tong Min Tsuen,Basic,22.452619,114.137616
Recycling Bins at Public Place,"Near 181 San Uk Tsai, Tai Po (opposite to lamppost VE6904)",Basic,22.454217,114.139958
Recycling Bins at Public Place,Ting Kok Road Lamp Post No. AE0685 Ting Kok Village,Basic,22.470768,114.220972
Recycling Bins at Public Place,Tung Tsz Village Bin-site Tai Po,Basic,22.4716,114.19977
Recycling Bins at Public Place,Ting Kok Village RCP (TP41),Basic,22.472513,114.219359
Recycling Bins at Public Place,"Opposite to House No. 28B, of Pak Ngau Shek (near lamp post V4727)",Basic,22.44051,114.12472
Recycling Bins at Public Place,"Opposite the lamp post No. BE1761 of San Uk Ka Tsuen, Wun Yiu",Basic,22.432369,114.1636
Recycling Bins at Public Place,"Pavement opposite to No. 50C, Tai Om Road, Tai Om Village",Basic,22.444376,114.131842
Recycling Bins at Public Place,At the side of Notice Board of Elle Villas at Shan Liu Road,Basic,22.475457,114.220133
Recycling Bins at Public Place,Lam Kam Road behind lamp post EA 7135,Basic,22.441708,114.127727
Recycling Bins at Public Place,"Next to lamp post BE1315 at Tai Yeung Che Road, Tai Po",Basic,22.44651,114.12793
Recycling Bins at Public Place,Tai Mei Tuk Village RCP (TP-45),Basic,22.473295,114.234406
Recycling Bins at Public Place,At the side of lamppost VA7518 in Tong Sheung Tsuen,Basic,22.453182,114.138805
Recycling Bins at Public Place,At the side of lamppost VA7523 in Tong Sheung Tsuen,Basic,22.453235,114.140276
Recycling Bins at Public Place,Opposite to lamppost VE5020 in Tong Sheung Tsuen,Basic,22.4522,114.13896
Recycling Bins at Public Place,Sui Wo Road Mini-bus Terminus (near Ville de Jardine),Basic,22.39058,114.188129
Recycling Bins at Public Place,Wong Nai Tau Bus Terminus,Basic,22.38251,114.21792
Recycling Bins at Public Place,Bin site outside No. 33 Sha Tin Heights Road (ST-75),Basic,22.368272,114.167503
Recycling Spots,"The pavement outside Sha Tin Market, Sha Tin",Basic,22.383825,114.190185
Recycling Bins at Public Place,Outside Wo Liu Hang Road RCP,Basic,22.398065,114.197464
Recycling Bins at Public Place,Pavement of Kau To Shan Road near Ma Ling Path,Basic,22.408079,114.20553
Recycling Bins at Public Place,"Tai Shu Ha, Wu Kai Sha Village",Basic,22.428982,114.240381
Recycling Bins at Public Place,"RCP at Sha Tin Tau New Village, Lion Rock Tunnel",Basic,22.371009,114.189499
Recycling Bins at Public Place,"RCP at San Tin Village, Chui Tin Street",Basic,22.372426,114.182139
Recycling Bins at Public Place,Tai Wai New Village RCP (ST-24),Basic,22.37384,114.17341
Recycling Bins at Public Place,Sha Tin Wai New Village RCP,Basic,22.37745,114.1967
Recycling Bins at Public Place,Siu Lek Yuen Village RCP,Basic,22.38083,114.21141
Recycling Bins at Public Place,"Outside the refuse collection point at Tsang Tai Uk, Sha Tin",Basic,22.374917,114.191019
Recycling Bins at Public Place,Outside the refuse collection point at Pat Tsz Wo Village,Basic,22.39909,114.195327
Recycling Bins at Public Place,"At side of Ha Kak Tin Village RCP(ST-54), Sha Tin",Basic,22.368522,114.183734
Recycling Bins at Public Place,At side of Shatin Heung Fan Liu Village RCP ,Basic,22.377029,114.167863
Recycling Bins at Public Place,"At side of Lee Uk Village Refuse Collection Point, Shatin",Basic,22.373143,114.185196
Recycling Bins at Public Place,"At side of Fung Shek Street Refuse Collection Point, Shatin (ST-60)",Basic,22.37322,114.187827
Recycling Bins at Public Place,Near the entrance of Tsok Pok Hang Village RCP (ST-13),Basic,22.372789,114.195257
Recycling Bins at Public Place,Near the end of Ah Kung Kok Fishermen’s New Village RCP (ST-27),Basic,22.401983,114.216129
Recycling Bins at Public Place,Chap Wai Kon Village RCP (ST-64),Basic,22.378251,114.204246
Recycling Bins at Public Place,Dor Shek Village RCP (ST-41),Basic,22.37717,114.20093
Recycling Bins at Public Place,Fu Kin Street RCP (ST-3),Basic,22.36558,114.1768
Recycling Bins at Public Place,"Under flyover at Sha Tin Rural Committee Road opposite to the entrance of Sheung Wo Che Village, Sha Tin",Basic,22.385392,114.189151
Recycling Bins at Public Place,"Tin Liu Village RCP, near Sha Tin MTR Station",Basic,22.3823,114.186761
Recycling Bins at Public Place,Pavement at exit of Che Kung Miu MTR Station near Chun Shek Estate,Basic,22.374524,114.185453
Recycling Bins at Public Place,"Tung Lo Wan Village RCP (ST-5) at Tung Lo Wan, Chung Ling Road, Tai Wai",Basic,22.377953,114.182564
Recycling Bins at Public Place,Kwei Tei New Village RCP (ST-6),Basic,22.40008,114.18823
Recycling Bins at Public Place,"Sea View Villa, Tai Po Road RCP (ST-8) at Seaview Villa, 5800 Tai Po Road-Ma Liu Shui, Fo Tan",Basic,22.407527,114.209919
Recycling Bins at Public Place,"Pine Villa, Kau to Village RCP (ST-10)",Basic,22.410677,114.205113
Recycling Bins at Public Place,"Chek Nai Ping, Tai Po Road RCP (ST-16) (near lamp post EB0064)",Basic,22.41963,114.19993
Recycling Bins at Public Place,Tai Po Road (Ma Liu Shui) (Near Chek Nai Ping Bus Stop),Basic,22.41829,114.20174
Recycling Bins at Public Place,Pak Tin Village Area 5 RCP (ST-38) at Pak Tin Village Area 5,Basic,22.376503,114.169106
Recycling Bins at Public Place,Wu Kai Sha Village RCP (ST-42),Basic,22.427282,114.239283
Recycling Bins at Public Place,"Fui Yiu Ha Village RCP (ST-47) at Fui Yiu Ha New Village, Yiu Wai Street",Basic,22.376798,114.196653
Recycling Bins at Public Place,Ap Liu Hang RCP (ST-48) at Ap Liu Hang at side of lamp post No. VE4455,Basic,22.388785,114.192733
Recycling Bins at Public Place,Ma Lok Path RCP (ST-50) at Ma Lok Path(near block 21 greenery villas phase 2),Basic,22.406002,114.202417
Recycling Bins at Public Place,Sha Tin Heights Road RCP (ST-51) at Sha Tin Heights Road at side of lamp post AE0049,Basic,22.370629,114.171494
Recycling Bins at Public Place,Ngau Pei Sha New Village RCP (ST-56),Basic,22.379465,114.208577
Recycling Bins at Public Place,Tse Uk Village RCP (ST-57),Basic,22.375292,114.196491
Recycling Bins at Public Place,Tai Shui Hang RCP (ST-59),Basic,22.40625,114.22293
Recycling Bins at Public Place,Ha Wong Nai Tau Village RCP (ST-61),Basic,22.38257,114.21642
Recycling Bins at Public Place,"To Tau Village RCP (ST-68) at To Tau, Ma On Shan, NT",Basic,22.43374,114.239583
Recycling Bins at Public Place,Sheung Siu Lek Yuen Village RCP (ST-69),Basic,22.381777,114.213431
Recycling Bins at Public Place,Open space at Pai Tau Village(Facing No.7 Pai Tau Village),Basic,22.383871,114.187721
Recycling Bins at Public Place,"Vicinity of Ma On Path bin site, Sha Tin",Basic,22.407857,114.208103
Recycling Bins at Public Place,Open space outside 24 Ha Wo Che Village near L/P: VA 7233,Basic,22.387946,114.19049
Recycling Bins at Public Place,Near Uk Tau Village,Basic,22.428898,114.328345
Recycling Bins at Public Place,Tui Min Hoi permanent RCP at Hong Kin Road near Kwun Mun Fishermen Village Tui Min Hoi,Basic,22.37631,114.27064
Recycling Bins at Public Place,Tin Ha Wan Village RCP,Basic,22.315,114.26917
Recycling Bins at Public Place,Tai Mong Tsai Taxi-Stop Bin Site,Basic,22.392663,114.298714
Recycling Bins at Public Place,Mang Sau Sun Tsuen RCP (SK-54),Basic,22.37957,114.2636
Recycling Bins at Public Place,"Silver Stream Path, Clear Water Bay",Basic,22.327326,114.271431
Recycling Bins at Public Place,At side of Yacht Club at Che Keng Tuk,Basic,22.370482,114.267905
Recycling Bins at Public Place,At side of Tseung Kwan O Village Bin Site,Basic,22.32779,114.250351
Recycling Bins at Public Place,Nam Wai Village,Basic,22.352571,114.253877
Recycling Bins at Public Place,Nga Yiu Tau Village RCP,Basic,22.422093,114.267039
Recycling Bins at Public Place,Tseng Lan Shue RCP,Basic,22.333578,114.236721
Recycling Bins at Public Place,O Pui Village RCP,Basic,22.312588,114.27484
Recycling Bins at Public Place,Wong Yue Tan Refuse Collection Point,Basic,22.46156,114.204941
Recycling Bins at Public Place,Po Lo Che RCP (SK-57),Basic,22.38264,114.26458
Recycling Bins at Public Place,Ta Ho Tun Fiberglass RCP (SK-345),Basic,22.37094,114.26253
Recycling Bins at Public Place,Tai Au Mun RCP,Basic,22.296413,114.291469
Recycling Bins at Public Place,Po Toi O RCP (SK-323),Basic,22.27543,114.296353
Recycling Bins at Public Place,At junction between Nam Shan San Tsuen Road and Po Lo Che Road near Lamp Post No. VE3902,Basic,22.387698,114.261491
Recycling Bins at Public Place,At side of Nam Pin Wai Fiberglass RCP (SK-357),Basic,22.35309,114.24868
Recycling Bins at Public Place,At side of Fei Ngo Shan RCP (SK-5),Basic,22.337235,114.229707
Recycling Bins at Public Place,At side of Tseng Lan Shue Village Playground,Basic,22.334962,114.237668
Recycling Bins at Public Place,"At side of Refuse Collection Point (SK-325), Pik Uk Village",Basic,22.343011,114.246959
Recycling Bins at Public Place,Ho Chung near Villa Gold Finch,Basic,22.357986,114.236551
Recycling Bins at Public Place,"Entrance of Ha Yeung Village, junction between Ha Yeung Road and Clear Water Bay Road",Basic,22.304309,114.285251
Recycling Bins at Public Place,Near Mini-bus terminus at Ho Chung,Basic,22.355147,114.246995
Recycling Bins at Public Place,"Wai Sum Village, Mang Kung Uk",Basic,22.315168,114.277245
Recycling Bins at Public Place,"Near Fung Sau Road, Tai Mong Tsai",Basic,22.388761,114.293012
Recycling Bins at Public Place,Near Tai Mong Tsai New Village,Basic,22.391746,114.300461
Recycling Bins at Public Place,at side of Hing King Shek RCP,Basic,22.363889,114.252778
Recycling Bins at Public Place,"At side of RCP ,Wing Lai Road, 242 Tseung Kwan O Village, Sai Kung",Basic,22.326168,114.249444
Recycling Bins at Public Place,Sheung Sze Wan RCP (SK-35),Basic,22.30465,114.29112
Recycling Bins at Public Place,Pik Sha Road RCP (SK-21),Basic,22.31881,114.27358
Recycling Bins at Public Place,at side of Pan Long Wan RCP (SK-28),Basic,22.312612,114.284098
Recycling Bins at Public Place,at side of Denon Terace RCP,Basic,22.333523,114.234729
Recycling Bins at Public Place,Carpark at Lower Shan Liu Village,Basic,22.393888,114.274988
Recycling Bins at Public Place,Luk Mei Tsuen Refuse Collection Point (SK-81),Basic,22.3574,114.2497
Recycling Bins at Public Place,Ngau Liu refuse collection point (SK-427),Basic,22.3924,114.27339
Recycling Bins at Public Place,Po Tung Road near the Lamp post EB7593,Basic,22.383092,114.270808
Recycling Bins at Public Place,Mang Kung Uk Upper Village(1),Basic,22.3157,114.278
Recycling Bins at Public Place,Junction of Silver Crest Road and Silver Terrace Road,Basic,22.32604,114.270416
Recycling Bins at Public Place,At the bin site near lamp post No. N2567 at Tai Wan Village,Basic,22.395278,114.279167
Recycling Bins at Public Place,Wo Mei Village,Basic,22.35124,114.25255
Recycling Bins at Public Place,Po Lam Road South Mau Wu Tsai,Basic,22.316869,114.254088
Recycling Bins at Public Place,Po Lo Che Road (1) Refuse Collection Point ( SK-56 ),Basic,22.38117,114.26374
Recycling Bins at Public Place,Lower Pik Sha Road RCP (SK-22),Basic,22.319777,114.27698
Recycling Bins at Public Place,"Wong Chuk Wan RCP, Sai Sha Road opposite to lamp post No. N8829 (SK 66)",Basic,22.397778,114.283889
Recycling Bins at Public Place,"Nai Chung RCP, Sai Sha Road near lamp post No. EA5096 (SK 67)",Basic,22.430393,114.255698
Recycling Bins at Public Place,Tsam Chuk Wan RCP Tai Mong Tsai Road near lamp post No. N2654 (SK 326),Basic,22.390276,114.307816
Recycling Bins at Public Place,"Fiberglass refuse collection point ( SK-375 ) at Lung Mei Tsuen Car park, near lamp post No.VA9025-3",Basic,22.394352,114.268276
Recycling Bins at Public Place,Tso Wo Hang Village RCP (SK-319),Basic,22.39321,114.28927
Recycling Bins at Public Place,"Fiberglass refuse collection point ( SK-346 ) Nam Shan San Tsuen Road, near 109D, Nam Shan Village",Basic,22.388928,114.262735
Recycling Bins at Public Place,"Heng Mei Deng Village Aqua Privy (SK-17), Mang Kung Uk Road",Basic,22.311648,114.277071
Recycling Bins at Public Place,"Bin site at junction of Tso Wo Road and Yan Yee Road, Tai Mong Tsai, Sai Kung",Basic,22.39383,114.29701
